evaluation,replicate,metric,value
Similarity-grouped development OOF,381,ECE_equal_width_10,0.012965454633370543
Similarity-grouped development OOF,381,ECE_equal_frequency_10,0.012101646372256828
Similarity-grouped development OOF,381,Calibration_intercept,0.15133760804045457
Similarity-grouped development OOF,381,Calibration_slope,1.014431983702541
Similarity-grouped development OOF,382,Brier,0.05210817540872258
Similarity-grouped development OOF,382,LogLoss,0.17048699888345012
Similarity-grouped development OOF,382,ECE_equal_width_10,0.017572250482634014
Similarity-grouped development OOF,382,ECE_equal_frequency_10,0.01598355995028175
Similarity-grouped development OOF,382,Calibration_intercept,0.1300006387029699
Similarity-grouped development OOF,382,Calibration_slope,0.9747905829217587
Similarity-grouped development OOF,383,Brier,0.046248262523276094
Similarity-grouped development OOF,383,LogLoss,0.1527828301615396
Similarity-grouped development OOF,383,ECE_equal_width_10,0.014170467569332615
Similarity-grouped development OOF,383,ECE_equal_frequency_10,0.007693476066248716
Similarity-grouped development OOF,383,Calibration_intercept,-0.012285962187477894
Similarity-grouped development OOF,383,Calibration_slope,1.0248779951407179
Similarity-grouped development OOF,384,Brier,0.04902169699253938
Similarity-grouped development OOF,384,LogLoss,0.16318948500598515
Similarity-grouped development OOF,384,ECE_equal_width_10,0.008700538757173526
Similarity-grouped development OOF,384,ECE_equal_frequency_10,0.007685680026618194
Similarity-grouped development OOF,384,Calibration_intercept,-0.11352511162033768
Similarity-grouped development OOF,384,Calibration_slope,1.0129224490729878
Similarity-grouped development OOF,385,Brier,0.05239634252015893
Similarity-grouped development OOF,385,LogLoss,0.1709069980689308
Similarity-grouped development OOF,385,ECE_equal_width_10,0.009914774502804721
Similarity-grouped development OOF,385,ECE_equal_frequency_10,0.012605436069900266
Similarity-grouped development OOF,385,Calibration_intercept,0.013278747781813434
Similarity-grouped development OOF,385,Calibration_slope,0.9928208989879911
Similarity-grouped development OOF,386,Brier,0.04439110290781985
Similarity-grouped development OOF,386,LogLoss,0.14886609061374395
Similarity-grouped development OOF,386,ECE_equal_width_10,0.01002193970121148
Similarity-grouped development OOF,386,ECE_equal_frequency_10,0.006385787966092161
Similarity-grouped development OOF,386,Calibration_intercept,0.08848375247089506
Similarity-grouped development OOF,386,Calibration_slope,1.0823659611696157
Similarity-grouped development OOF,387,Brier,0.051113884033472785
Similarity-grouped development OOF,387,LogLoss,0.16716871441454165
Similarity-grouped development OOF,387,ECE_equal_width_10,0.013412828397389855
Similarity-grouped development OOF,387,ECE_equal_frequency_10,0.008608207115241193
Similarity-grouped development OOF,387,Calibration_intercept,0.029026695914833457
Similarity-grouped development OOF,387,Calibration_slope,1.001969004249595
Similarity-grouped development OOF,388,Brier,0.045801582309508385
Similarity-grouped development OOF,388,LogLoss,0.1520350683853333
Similarity-grouped development OOF,388,ECE_equal_width_10,0.011090452888253468
Similarity-grouped development OOF,388,ECE_equal_frequency_10,0.005073600875911863
Similarity-grouped development OOF,388,Calibration_intercept,0.04306136481279075
Similarity-grouped development OOF,388,Calibration_slope,1.0501841093682098
Similarity-grouped development OOF,389,Brier,0.051970089384499894
Similarity-grouped development OOF,389,LogLoss,0.16834116223045648
Similarity-grouped development OOF,389,ECE_equal_width_10,0.01888098579833778
Similarity-grouped development OOF,389,ECE_equal_frequency_10,0.01618906620474012
Similarity-grouped development OOF,389,Calibration_intercept,0.11822171566716114
Similarity-grouped development OOF,389,Calibration_slope,0.9932394884786173
Similarity-grouped development OOF,390,Brier,0.05240004338119677
Similarity-grouped development OOF,390,LogLoss,0.17283137700739945
Similarity-grouped development OOF,390,ECE_equal_width_10,0.012503045193292744
Similarity-grouped development OOF,390,ECE_equal_frequency_10,0.010151018054230666
Similarity-grouped development OOF,390,Calibration_intercept,0.10302535549843507
Similarity-grouped development OOF,390,Calibration_slope,1.0079679965605686
Similarity-grouped development OOF,391,Brier,0.05244672329065171
Similarity-grouped development OOF,391,LogLoss,0.17152741254641207
Similarity-grouped development OOF,391,ECE_equal_width_10,0.013876563726911866
Similarity-grouped development OOF,391,ECE_equal_frequency_10,0.01270142271479855
Similarity-grouped development OOF,391,Calibration_intercept,0.06503826648684766
Similarity-grouped development OOF,391,Calibration_slope,0.9583985118824176
Similarity-grouped development OOF,392,Brier,0.05407317466696849
Similarity-grouped development OOF,392,LogLoss,0.17696983603934693
Similarity-grouped development OOF,392,ECE_equal_width_10,0.01797764753567354
Similarity-grouped development OOF,392,ECE_equal_frequency_10,0.01131884143224815
Similarity-grouped development OOF,392,Calibration_intercept,-0.028405506439893962
Similarity-grouped development OOF,392,Calibration_slope,0.9576764881374321
Similarity-grouped development OOF,393,Brier,0.04962943166377335
Similarity-grouped development OOF,393,LogLoss,0.16310847167970838
Similarity-grouped development OOF,393,ECE_equal_width_10,0.006976593691317392
Similarity-grouped development OOF,393,ECE_equal_frequency_10,0.010679931221818883
Similarity-grouped development OOF,393,Calibration_intercept,-0.010096906201950282
Similarity-grouped development OOF,393,Calibration_slope,1.0202263056325276
Similarity-grouped development OOF,394,Brier,0.04482815775453736
Similarity-grouped development OOF,394,LogLoss,0.15008568082343415
Similarity-grouped development OOF,394,ECE_equal_width_10,0.01171416687807351
Similarity-grouped development OOF,394,ECE_equal_frequency_10,0.0063594362225353005
Similarity-grouped development OOF,394,Calibration_intercept,-0.01495116922303176
Similarity-grouped development OOF,394,Calibration_slope,1.0580531083878058
Similarity-grouped development OOF,395,Brier,0.04802573877843539
Similarity-grouped development OOF,395,LogLoss,0.15524096741392177
Similarity-grouped development OOF,395,ECE_equal_width_10,0.019380290262281396
Similarity-grouped development OOF,395,ECE_equal_frequency_10,0.013910274247992158
Similarity-grouped development OOF,395,Calibration_intercept,-0.08633757302177364
Similarity-grouped development OOF,395,Calibration_slope,1.0502063582869579
Similarity-grouped development OOF,396,Brier,0.04934924407542453
Similarity-grouped development OOF,396,LogLoss,0.16240370349168912
Similarity-grouped development OOF,396,ECE_equal_width_10,0.011538225303022804
Similarity-grouped development OOF,396,ECE_equal_frequency_10,0.00914518851773246
Similarity-grouped development OOF,396,Calibration_intercept,0.06996200851169614
Similarity-grouped development OOF,396,Calibration_slope,1.0018758599284976
Similarity-grouped development OOF,397,Brier,0.04690742961069558
Similarity-grouped development OOF,397,LogLoss,0.15564412813867956
Similarity-grouped development OOF,397,ECE_equal_width_10,0.01581602884148364
Similarity-grouped development OOF,397,ECE_equal_frequency_10,0.007406704566093412
Similarity-grouped development OOF,397,Calibration_intercept,0.06781693629014862
Similarity-grouped development OOF,397,Calibration_slope,1.0400070645239354
Similarity-grouped development OOF,398,Brier,0.04878657784902634
Similarity-grouped development OOF,398,LogLoss,0.1580022117271553
Similarity-grouped development OOF,398,ECE_equal_width_10,0.017817839071144058
Similarity-grouped development OOF,398,ECE_equal_frequency_10,0.019708223027116424
Similarity-grouped development OOF,398,Calibration_intercept,-0.016384919349122572
Similarity-grouped development OOF,398,Calibration_slope,0.9838121480499177
Similarity-grouped development OOF,399,Brier,0.046891097795992716
Similarity-grouped development OOF,399,LogLoss,0.1545078272802902
Similarity-grouped development OOF,399,ECE_equal_width_10,0.011543776217248631
Similarity-grouped development OOF,399,ECE_equal_frequency_10,0.009302880020061034
Similarity-grouped development OOF,399,Calibration_intercept,-0.07220535603355371
Similarity-grouped development OOF,399,Calibration_slope,1.02522352711254
Similarity-grouped development OOF,400,Brier,0.049958916347472716
Similarity-grouped development OOF,400,LogLoss,0.16209509699005448
Similarity-grouped development OOF,400,ECE_equal_width_10,0.019266299587968584
Similarity-grouped development OOF,400,ECE_equal_frequency_10,0.01470308520933711
Similarity-grouped development OOF,400,Calibration_intercept,0.04700494600966448
Similarity-grouped development OOF,400,Calibration_slope,1.003745415228182
Similarity-grouped development OOF,401,Brier,0.048191221442720394
Similarity-grouped development OOF,401,LogLoss,0.15800887089757853
Similarity-grouped development OOF,401,ECE_equal_width_10,0.0147896052686112
Similarity-grouped development OOF,401,ECE_equal_frequency_10,0.009423343431642434
Similarity-grouped development OOF,401,Calibration_intercept,0.0831417558931432
Similarity-grouped development OOF,401,Calibration_slope,1.0433825879370178
Similarity-grouped development OOF,402,Brier,0.051999843436964274
Similarity-grouped development OOF,402,LogLoss,0.17041374062804113
Similarity-grouped development OOF,402,ECE_equal_width_10,0.01575830879564109
Similarity-grouped development OOF,402,ECE_equal_frequency_10,0.01010128156615181
Similarity-grouped development OOF,402,Calibration_intercept,0.03208454900640074
Similarity-grouped development OOF,402,Calibration_slope,0.9700534233920757
Similarity-grouped development OOF,403,Brier,0.048917915953006576
Similarity-grouped development OOF,403,LogLoss,0.1616538810814069
Similarity-grouped development OOF,403,ECE_equal_width_10,0.013437243191225332
Similarity-grouped development OOF,403,ECE_equal_frequency_10,0.008873921880775274
Similarity-grouped development OOF,403,Calibration_intercept,-0.03485509377259773
Similarity-grouped development OOF,403,Calibration_slope,1.0088091223973819
Similarity-grouped development OOF,404,Brier,0.052041876673385834
Similarity-grouped development OOF,404,LogLoss,0.17396039362034685
Similarity-grouped development OOF,404,ECE_equal_width_10,0.01217447529052863
Similarity-grouped development OOF,404,ECE_equal_frequency_10,0.0146175688239604
Similarity-grouped development OOF,404,Calibration_intercept,0.03612753157065547
Similarity-grouped development OOF,404,Calibration_slope,0.963121750649573
Similarity-grouped development OOF,405,Brier,0.04656634436953932
Similarity-grouped development OOF,405,LogLoss,0.15619793411973487
Similarity-grouped development OOF,405,ECE_equal_width_10,0.010499340156997616
Similarity-grouped development OOF,405,ECE_equal_frequency_10,0.011238839574987006
Similarity-grouped development OOF,405,Calibration_intercept,0.047034439296695804
Similarity-grouped development OOF,405,Calibration_slope,1.0706709835261294
Similarity-grouped development OOF,406,Brier,0.04486923025040215
Similarity-grouped development OOF,406,LogLoss,0.15104068293258938
Similarity-grouped development OOF,406,ECE_equal_width_10,0.011543764619314141
Similarity-grouped development OOF,406,ECE_equal_frequency_10,0.0073510282116099855
Similarity-grouped development OOF,406,Calibration_intercept,0.016810471725948774
Similarity-grouped development OOF,406,Calibration_slope,1.0604430157081033
Similarity-grouped development OOF,407,Brier,0.053824906635264395
Similarity-grouped development OOF,407,LogLoss,0.1758834688717113
Similarity-grouped development OOF,407,ECE_equal_width_10,0.015746540300101062
Similarity-grouped development OOF,407,ECE_equal_frequency_10,0.017775773382562574
Similarity-grouped development OOF,407,Calibration_intercept,-0.13596281654617565
Similarity-grouped development OOF,407,Calibration_slope,0.9652013477216854
Similarity-grouped development OOF,408,Brier,0.055492015941544265
Similarity-grouped development OOF,408,LogLoss,0.18129905388402856
Similarity-grouped development OOF,408,ECE_equal_width_10,0.01981402928047307
Similarity-grouped development OOF,408,ECE_equal_frequency_10,0.011730792947734343
Similarity-grouped development OOF,408,Calibration_intercept,-0.05643278951818255
Similarity-grouped development OOF,408,Calibration_slope,0.9622500004263903
Similarity-grouped development OOF,409,Brier,0.04968823524112665
Similarity-grouped development OOF,409,LogLoss,0.16652425840288615
Similarity-grouped development OOF,409,ECE_equal_width_10,0.01607998941521126
Similarity-grouped development OOF,409,ECE_equal_frequency_10,0.01163272417831468
