model,replicate,metric,value
AnOxFuse,66,MCC,0.6646983521541687
AnOxFuse,66,Brier,0.11926154110259998
AnOxFuse,66,LogLoss,0.3895999818337288
AnOxFuse,67,AUC,0.8975994450072543
AnOxFuse,67,AUPRC,0.9059875148541735
AnOxFuse,67,ACC,0.8396684083107663
AnOxFuse,67,F1,0.8108293678163495
AnOxFuse,67,Precision,0.826698467482778
AnOxFuse,67,Recall,0.7955580322558313
AnOxFuse,67,MCC,0.6721687813410068
AnOxFuse,67,Brier,0.12223700739711596
AnOxFuse,67,LogLoss,0.43079477824249657
AnOxFuse,68,AUC,0.9129812396069877
AnOxFuse,68,AUPRC,0.9023498441491853
AnOxFuse,68,ACC,0.8648401504752836
AnOxFuse,68,F1,0.8683122719106107
AnOxFuse,68,Precision,0.8622277726035706
AnOxFuse,68,Recall,0.8744832547139815
AnOxFuse,68,MCC,0.7295830951487629
AnOxFuse,68,Brier,0.11351932949953769
AnOxFuse,68,LogLoss,0.3897201204892292
AnOxFuse,69,AUC,0.90002434941165
AnOxFuse,69,AUPRC,0.9194232297911878
AnOxFuse,69,ACC,0.828356360208467
AnOxFuse,69,F1,0.8133415430121197
AnOxFuse,69,Precision,0.9204160495989995
AnOxFuse,69,Recall,0.7285834458400039
AnOxFuse,69,MCC,0.6738590416440389
AnOxFuse,69,Brier,0.13612254109614438
AnOxFuse,69,LogLoss,0.46128556047444313
AnOxFuse,70,AUC,0.8759241631517339
AnOxFuse,70,AUPRC,0.872775822919979
AnOxFuse,70,ACC,0.8305214756345282
AnOxFuse,70,F1,0.8131709262450212
AnOxFuse,70,Precision,0.843601736833519
AnOxFuse,70,Recall,0.7848591082176226
AnOxFuse,70,MCC,0.6598993922666002
AnOxFuse,70,Brier,0.14359176990283723
AnOxFuse,70,LogLoss,0.5293288081631238
AnOxFuse,71,AUC,0.9376929056654766
AnOxFuse,71,AUPRC,0.9473708794194228
AnOxFuse,71,ACC,0.8637648120773761
AnOxFuse,71,F1,0.8673338952150236
AnOxFuse,71,Precision,0.8604535171061566
AnOxFuse,71,Recall,0.8743251943469598
AnOxFuse,71,MCC,0.7274489094239353
AnOxFuse,71,Brier,0.10212378238670922
AnOxFuse,71,LogLoss,0.33667204475286516
AnOxFuse,72,AUC,0.9047228667833975
AnOxFuse,72,AUPRC,0.8994867985986698
AnOxFuse,72,ACC,0.8366547491174772
AnOxFuse,72,F1,0.8389967647030362
AnOxFuse,72,Precision,0.8643265104423286
AnOxFuse,72,Recall,0.8151093648467953
AnOxFuse,72,MCC,0.6747213681348554
AnOxFuse,72,Brier,0.12624121968135868
AnOxFuse,72,LogLoss,0.43017411387321614
AnOxFuse,73,AUC,0.8911081521548947
AnOxFuse,73,AUPRC,0.872608382738855
AnOxFuse,73,ACC,0.8710719809320111
AnOxFuse,73,F1,0.8807022978896312
AnOxFuse,73,Precision,0.8445093207471667
AnOxFuse,73,Recall,0.9201364110175277
AnOxFuse,73,MCC,0.7442400466329917
AnOxFuse,73,Brier,0.1173831074451742
AnOxFuse,73,LogLoss,0.4238352463126335
AnOxFuse,74,AUC,0.9425362557353113
AnOxFuse,74,AUPRC,0.9404272131381772
AnOxFuse,74,ACC,0.8533505318215671
AnOxFuse,74,F1,0.8479024934497412
AnOxFuse,74,Precision,0.8518809304974654
AnOxFuse,74,Recall,0.8439610436967595
AnOxFuse,74,MCC,0.706358949028388
AnOxFuse,74,Brier,0.1027394572990232
AnOxFuse,74,LogLoss,0.31353401293457583
AnOxFuse,75,AUC,0.9148779260277426
AnOxFuse,75,AUPRC,0.9331724708290576
AnOxFuse,75,ACC,0.8292975669155568
AnOxFuse,75,F1,0.8259848396437548
AnOxFuse,75,Precision,0.8850195836004362
AnOxFuse,75,Recall,0.7743333593241338
AnOxFuse,75,MCC,0.6656076324028387
AnOxFuse,75,Brier,0.12706505314748434
AnOxFuse,75,LogLoss,0.4311879448076797
AnOxFuse,76,AUC,0.9311186425800436
AnOxFuse,76,AUPRC,0.9400670388097592
AnOxFuse,76,ACC,0.872625085436926
AnOxFuse,76,F1,0.8667295810156925
AnOxFuse,76,Precision,0.8954091664452626
AnOxFuse,76,Recall,0.8398301679315671
AnOxFuse,76,MCC,0.7463932359912877
AnOxFuse,76,Brier,0.10751592510746526
AnOxFuse,76,LogLoss,0.3382223357289467
AnOxFuse,77,AUC,0.8986804032456708
AnOxFuse,77,AUPRC,0.8666203330086932
AnOxFuse,77,ACC,0.8647418615996643
AnOxFuse,77,F1,0.8669719106570548
AnOxFuse,77,Precision,0.8464665353301625
AnOxFuse,77,Recall,0.8884954220359983
AnOxFuse,77,MCC,0.7304580502714352
AnOxFuse,77,Brier,0.11307757136569926
AnOxFuse,77,LogLoss,0.4144310280037764
AnOxFuse,78,AUC,0.8871061373976482
AnOxFuse,78,AUPRC,0.8402519078637825
AnOxFuse,78,ACC,0.8276886695884884
AnOxFuse,78,F1,0.8161879866828454
AnOxFuse,78,Precision,0.7695452811643811
AnOxFuse,78,Recall,0.8688496000081835
AnOxFuse,78,MCC,0.6594180095984785
AnOxFuse,78,Brier,0.14323225443125354
AnOxFuse,78,LogLoss,0.5161447953845835
AnOxFuse,79,AUC,0.9464506801498068
AnOxFuse,79,AUPRC,0.9590655403076747
AnOxFuse,79,ACC,0.8746888863918697
AnOxFuse,79,F1,0.8753401830469641
AnOxFuse,79,Precision,0.8794858932217915
AnOxFuse,79,Recall,0.8712333735017377
AnOxFuse,79,MCC,0.7494102122931071
AnOxFuse,79,Brier,0.09343579932862313
AnOxFuse,79,LogLoss,0.3166785011608484
AnOxFuse,80,AUC,0.9571482699385263
AnOxFuse,80,AUPRC,0.945464141645417
AnOxFuse,80,ACC,0.9024939800145747
AnOxFuse,80,F1,0.8976707392283977
AnOxFuse,80,Precision,0.8467765829976657
AnOxFuse,80,Recall,0.9550739351145475
AnOxFuse,80,MCC,0.8105171962150503
AnOxFuse,80,Brier,0.07807700392195238
AnOxFuse,80,LogLoss,0.24924049358263453
AnOxFuse,81,AUC,0.9250615063717232
AnOxFuse,81,AUPRC,0.9328025348795111
AnOxFuse,81,ACC,0.8777571031370569
AnOxFuse,81,F1,0.8886501148415351
AnOxFuse,81,Precision,0.9012800725943791
AnOxFuse,81,Recall,0.8763692414132781
AnOxFuse,81,MCC,0.7535743630643071
AnOxFuse,81,Brier,0.09956179252429571
AnOxFuse,81,LogLoss,0.3707588596999568
AnOxFuse,82,AUC,0.8892605736760921
AnOxFuse,82,AUPRC,0.8731742846062291
AnOxFuse,82,ACC,0.8204887639788367
AnOxFuse,82,F1,0.8158962508733208
AnOxFuse,82,Precision,0.8286968228190353
AnOxFuse,82,Recall,0.803485114814531
AnOxFuse,82,MCC,0.6411266728350153
AnOxFuse,82,Brier,0.13716437861282796
AnOxFuse,82,LogLoss,0.48835044562553787
AnOxFuse,83,AUC,0.8641312907374774
AnOxFuse,83,AUPRC,0.8541582664734915
AnOxFuse,83,ACC,0.7974675811814014
AnOxFuse,83,F1,0.7838875124623507
AnOxFuse,83,Precision,0.813624760001057
AnOxFuse,83,Recall,0.7562473569986311
AnOxFuse,83,MCC,0.59521391370312
AnOxFuse,83,Brier,0.15819093464874065
AnOxFuse,83,LogLoss,0.5709867902809569
AnOxFuse,84,AUC,0.8741702773704199
AnOxFuse,84,AUPRC,0.8829718519886426
AnOxFuse,84,ACC,0.8307806306316309
AnOxFuse,84,F1,0.8383377835310517
AnOxFuse,84,Precision,0.8694145196266315
AnOxFuse,84,Recall,0.809406017795189
AnOxFuse,84,MCC,0.6631575220387245
AnOxFuse,84,Brier,0.14737148806730008
AnOxFuse,84,LogLoss,0.5427015927920172
AnOxFuse,85,AUC,0.9145063173101798
AnOxFuse,85,AUPRC,0.89747827963974
AnOxFuse,85,ACC,0.8505812802860072
AnOxFuse,85,F1,0.8402246496718967
AnOxFuse,85,Precision,0.8685739606134752
AnOxFuse,85,Recall,0.8136674283244903
AnOxFuse,85,MCC,0.7014991267116171
AnOxFuse,85,Brier,0.11209030319789773
AnOxFuse,85,LogLoss,0.38566377113051986
AnOxFuse,86,AUC,0.9565493867479103
AnOxFuse,86,AUPRC,0.9550961993351981
AnOxFuse,86,ACC,0.8896532524977159
AnOxFuse,86,F1,0.8859861593064573
AnOxFuse,86,Precision,0.9286031892565056
AnOxFuse,86,Recall,0.8471091899643873
AnOxFuse,86,MCC,0.7826017459989743
AnOxFuse,86,Brier,0.08415194702933332
AnOxFuse,86,LogLoss,0.27013051093507323
AnOxFuse,87,AUC,0.9184143939512124
AnOxFuse,87,AUPRC,0.8978239538605094
AnOxFuse,87,ACC,0.848161490212065
AnOxFuse,87,F1,0.8491194753712351
AnOxFuse,87,Precision,0.8517718649360644
AnOxFuse,87,Recall,0.8464835534344409
AnOxFuse,87,MCC,0.6963273973245093
AnOxFuse,87,Brier,0.11081354824971974
AnOxFuse,87,LogLoss,0.3794422564138853
AnOxFuse,88,AUC,0.917161837656816
AnOxFuse,88,AUPRC,0.9299718883606084
AnOxFuse,88,ACC,0.8315259931971427
AnOxFuse,88,F1,0.8286401292822522
AnOxFuse,88,Precision,0.8798559706093562
AnOxFuse,88,Recall,0.7830587886869179
AnOxFuse,88,MCC,0.6684235518708287
AnOxFuse,88,Brier,0.12267614544520763
AnOxFuse,88,LogLoss,0.4229553347015546
AnOxFuse,89,AUC,0.8983407836603082
AnOxFuse,89,AUPRC,0.92209180491614
AnOxFuse,89,ACC,0.819139992997886
AnOxFuse,89,F1,0.8269345310270958
AnOxFuse,89,Precision,0.8300723187750603
AnOxFuse,89,Recall,0.8238203764825076
AnOxFuse,89,MCC,0.6375704188082127
AnOxFuse,89,Brier,0.13893679677017245
AnOxFuse,89,LogLoss,0.46543276462908645
AnOxFuse,90,AUC,0.9409166156298266
AnOxFuse,90,AUPRC,0.9341353092169083
AnOxFuse,90,ACC,0.8869096509326123
AnOxFuse,90,F1,0.8906692400014166
AnOxFuse,90,Precision,0.9243485188139662
AnOxFuse,90,Recall,0.8593579380349329
AnOxFuse,90,MCC,0.7760799340171749
AnOxFuse,90,Brier,0.09434017688543
AnOxFuse,90,LogLoss,0.31832240551392377
AnOxFuse,91,AUC,0.8731371805318174
AnOxFuse,91,AUPRC,0.8834581959107239
AnOxFuse,91,ACC,0.7637144591317754
AnOxFuse,91,F1,0.744591637158305
AnOxFuse,91,Precision,0.8170235888400759
AnOxFuse,91,Recall,0.6839565373379602
AnOxFuse,91,MCC,0.535190786983895
AnOxFuse,91,Brier,0.16705313206756778
AnOxFuse,91,LogLoss,0.5786967317677713
AnOxFuse,92,AUC,0.9119311064644129
AnOxFuse,92,AUPRC,0.9010166445364868
AnOxFuse,92,ACC,0.8865263988906604
AnOxFuse,92,F1,0.8881638509322104
AnOxFuse,92,Precision,0.8926234726462606
AnOxFuse,92,Recall,0.883748568981015
AnOxFuse,92,MCC,0.7730497162843233
AnOxFuse,92,Brier,0.10630526292220421
AnOxFuse,92,LogLoss,0.40865390109170063
AnOxFuse,93,AUC,0.909495076024428
AnOxFuse,93,AUPRC,0.8987859343240181
AnOxFuse,93,ACC,0.8456916205797711
AnOxFuse,93,F1,0.8424330033049995
AnOxFuse,93,Precision,0.844166120349329
AnOxFuse,93,Recall,0.8407069880395971
AnOxFuse,93,MCC,0.6912580324256945
AnOxFuse,93,Brier,0.11887107683751615
AnOxFuse,93,LogLoss,0.43873385657201
AnOxFuse,94,AUC,0.870377048329885
AnOxFuse,94,AUPRC,0.8449969745592615
AnOxFuse,94,ACC,0.8277887569920048
AnOxFuse,94,F1,0.8246573740695652
AnOxFuse,94,Precision,0.8223823832351965
AnOxFuse,94,Recall,0.826944986624807
AnOxFuse,94,MCC,0.6554798591125686
AnOxFuse,94,Brier,0.14494080504220228
AnOxFuse,94,LogLoss,0.5141723029937868
AnOxFuse,95,AUC,0.9144473668278035
AnOxFuse,95,AUPRC,0.9159849263563957
AnOxFuse,95,ACC,0.8465467275385735
AnOxFuse,95,F1,0.8489381643272912
AnOxFuse,95,Precision,0.8668904101509176
AnOxFuse,95,Recall,0.8317143714730956
AnOxFuse,95,MCC,0.6937664205451909
AnOxFuse,95,Brier,0.12078692846917687
AnOxFuse,95,LogLoss,0.41337618468016324
AnOxFuse,96,AUC,0.9588924106790028
AnOxFuse,96,AUPRC,0.9610258940727981
AnOxFuse,96,ACC,0.8799512004853629
AnOxFuse,96,F1,0.8816999226157268
AnOxFuse,96,Precision,0.8717522981024568
AnOxFuse,96,Recall,0.8918771936753421
AnOxFuse,96,MCC,0.7600860327909296
AnOxFuse,96,Brier,0.08864564261405443
AnOxFuse,96,LogLoss,0.276315042988192
AnOxFuse,97,AUC,0.9202743288039849
AnOxFuse,97,AUPRC,0.9177755821625795
AnOxFuse,97,ACC,0.8355335628956877
AnOxFuse,97,F1,0.8301566369942991
AnOxFuse,97,Precision,0.8394678175245884
AnOxFuse,97,Recall,0.8210497454086381
AnOxFuse,97,MCC,0.6709302349162457
AnOxFuse,97,Brier,0.12731495868920384
AnOxFuse,97,LogLoss,0.39669712163583754
AnOxFuse,98,AUC,0.9310327663864418
AnOxFuse,98,AUPRC,0.9234116589033321
AnOxFuse,98,ACC,0.8886518243700372
AnOxFuse,98,F1,0.8873777680603008
AnOxFuse,98,Precision,0.8685849236648773
AnOxFuse,98,Recall,0.9070018063655902
AnOxFuse,98,MCC,0.7780889798847639
AnOxFuse,98,Brier,0.0989743501365464
AnOxFuse,98,LogLoss,0.35803415853013276
AnOxFuse,99,AUC,0.9245351073853898
AnOxFuse,99,AUPRC,0.9288363082534182
AnOxFuse,99,ACC,0.8519878208633451
AnOxFuse,99,F1,0.8502936470074665
AnOxFuse,99,Precision,0.9159258460080634
AnOxFuse,99,Recall,0.7934384848159679
AnOxFuse,99,MCC,0.7125351703039159
AnOxFuse,99,Brier,0.11077899384240425
AnOxFuse,99,LogLoss,0.40734560039517836
AnOxFuse,100,AUC,0.8986310756971947
AnOxFuse,100,AUPRC,0.8980618044848644
AnOxFuse,100,ACC,0.8246305094623572
AnOxFuse,100,F1,0.8131180042292757
AnOxFuse,100,Precision,0.8639770866752963
AnOxFuse,100,Recall,0.767913805913461
AnOxFuse,100,MCC,0.6530034679317279
AnOxFuse,100,Brier,0.13427026297251785
AnOxFuse,100,LogLoss,0.4647399487650859
AnOxFuse,101,AUC,0.8970273673121087
AnOxFuse,101,AUPRC,0.9043192635902957
AnOxFuse,101,ACC,0.7948674081259732
AnOxFuse,101,F1,0.7876021854669562
AnOxFuse,101,Precision,0.7850726513366552
AnOxFuse,101,Recall,0.7901480727994656
AnOxFuse,101,MCC,0.5892696515677072
AnOxFuse,101,Brier,0.1532784611940065
AnOxFuse,101,LogLoss,0.4536096360482929
AnOxFuse,102,AUC,0.9455499579910595
AnOxFuse,102,AUPRC,0.9219984940186339
AnOxFuse,102,ACC,0.8570823691654045
AnOxFuse,102,F1,0.842970298020802
AnOxFuse,102,Precision,0.8218432670234581
AnOxFuse,102,Recall,0.8652122094681237
AnOxFuse,102,MCC,0.7127890501369596
AnOxFuse,102,Brier,0.09434614350476352
AnOxFuse,102,LogLoss,0.3053253980561399
AnOxFuse,103,AUC,0.9307624287546461
AnOxFuse,103,AUPRC,0.9294613774233321
AnOxFuse,103,ACC,0.8497226959652148
AnOxFuse,103,F1,0.8450930167804989
AnOxFuse,103,Precision,0.8051631892131734
AnOxFuse,103,Recall,0.8891899160137201
AnOxFuse,103,MCC,0.7031251494541702
AnOxFuse,103,Brier,0.1205085514597302
AnOxFuse,103,LogLoss,0.36526900558124187
AnOxFuse,104,AUC,0.9154892933356303
AnOxFuse,104,AUPRC,0.8937590087161041
AnOxFuse,104,ACC,0.8592182141803844
AnOxFuse,104,F1,0.8390592498283598
AnOxFuse,104,Precision,0.8713059320805584
AnOxFuse,104,Recall,0.8091142564867558
AnOxFuse,104,MCC,0.7157997337831429
AnOxFuse,104,Brier,0.11144469483122477
AnOxFuse,104,LogLoss,0.40318498359748306
AnOxFuse,105,AUC,0.8920243533214923
AnOxFuse,105,AUPRC,0.9060036329190029
AnOxFuse,105,ACC,0.8056655629669301
AnOxFuse,105,F1,0.7957376808115454
AnOxFuse,105,Precision,0.8855888053758099
AnOxFuse,105,Recall,0.7224395480567488
AnOxFuse,105,MCC,0.6256215481602813
AnOxFuse,105,Brier,0.1447140382762096
AnOxFuse,105,LogLoss,0.49222719279193466
AnOxFuse,106,AUC,0.9417457117045643
AnOxFuse,106,AUPRC,0.9406768411797872
AnOxFuse,106,ACC,0.8681250837383332
AnOxFuse,106,F1,0.8697094767998154
AnOxFuse,106,Precision,0.8802140974590847
AnOxFuse,106,Recall,0.8594526269641528
AnOxFuse,106,MCC,0.7364645947383078
AnOxFuse,106,Brier,0.09946145848813046
AnOxFuse,106,LogLoss,0.3053281220921183
AnOxFuse,107,AUC,0.8846754821636098
AnOxFuse,107,AUPRC,0.893762035441447
AnOxFuse,107,ACC,0.8029476646432038
AnOxFuse,107,F1,0.8095442069780365
AnOxFuse,107,Precision,0.8554532105151152
AnOxFuse,107,Recall,0.7683117620383995
AnOxFuse,107,MCC,0.6103973944828902
AnOxFuse,107,Brier,0.1497170856030212
AnOxFuse,107,LogLoss,0.48761786644444033
AnOxFuse,108,AUC,0.9001842483708196
AnOxFuse,108,AUPRC,0.8945001423691913
AnOxFuse,108,ACC,0.826504692939342
AnOxFuse,108,F1,0.8283118659672671
AnOxFuse,108,Precision,0.8141150172556006
AnOxFuse,108,Recall,0.8430126425087238
AnOxFuse,108,MCC,0.6534844997254081
AnOxFuse,108,Brier,0.13051119527515015
AnOxFuse,108,LogLoss,0.44106773542839706
AnOxFuse,109,AUC,0.9188678273139682
AnOxFuse,109,AUPRC,0.8959567597618742
AnOxFuse,109,ACC,0.8570936978219389
AnOxFuse,109,F1,0.8445541429743297
AnOxFuse,109,Precision,0.8589391134277475
AnOxFuse,109,Recall,0.83064305702442
AnOxFuse,109,MCC,0.7127262103079111
AnOxFuse,109,Brier,0.11754981622922385
AnOxFuse,109,LogLoss,0.37528614119458603
AnOxFuse,110,AUC,0.9323326270414022
AnOxFuse,110,AUPRC,0.9123521577405118
AnOxFuse,110,ACC,0.8734967918846213
AnOxFuse,110,F1,0.8644566289609743
AnOxFuse,110,Precision,0.8863578376598041
AnOxFuse,110,Recall,0.8436116452331871
AnOxFuse,110,MCC,0.7467998022814936
AnOxFuse,110,Brier,0.10584079682030155
AnOxFuse,110,LogLoss,0.36633773528952673
AnOxFuse,111,AUC,0.9169474130573476
AnOxFuse,111,AUPRC,0.9161950670074485
AnOxFuse,111,ACC,0.8230783351924928
AnOxFuse,111,F1,0.8253344645050613
AnOxFuse,111,Precision,0.8740211467839918
AnOxFuse,111,Recall,0.7817856881952107
AnOxFuse,111,MCC,0.6513565213845647
AnOxFuse,111,Brier,0.13293756385796118
AnOxFuse,111,LogLoss,0.4155718266744804
AnOxFuse,112,AUC,0.9098952633415429
AnOxFuse,112,AUPRC,0.9165301361361168
AnOxFuse,112,ACC,0.8605242433745779
AnOxFuse,112,F1,0.8719783359857466
AnOxFuse,112,Precision,0.8774011412451727
AnOxFuse,112,Recall,0.8666221506158195
AnOxFuse,112,MCC,0.718876589590401
AnOxFuse,112,Brier,0.11189850654483982
AnOxFuse,112,LogLoss,0.3965831181148848
AnOxFuse,113,AUC,0.949544316399089
AnOxFuse,113,AUPRC,0.9553918679131491
AnOxFuse,113,ACC,0.8710942278476033
AnOxFuse,113,F1,0.8724229739899052
AnOxFuse,113,Precision,0.9298427647524624
AnOxFuse,113,Recall,0.8216823231436714
AnOxFuse,113,MCC,0.7489709102427684
AnOxFuse,113,Brier,0.095850139236535
AnOxFuse,113,LogLoss,0.29637394481292295
AnOxFuse,114,AUC,0.8477984887725682
AnOxFuse,114,AUPRC,0.823887810328492
AnOxFuse,114,ACC,0.7820217759810553
AnOxFuse,114,F1,0.771586988522444
AnOxFuse,114,Precision,0.7826208341856105
AnOxFuse,114,Recall,0.7608599406473072
AnOxFuse,114,MCC,0.5634158364072743
AnOxFuse,114,Brier,0.17574179441672794
AnOxFuse,114,LogLoss,0.6081857908877031
AnOxFuse,115,AUC,0.955765289719082
AnOxFuse,115,AUPRC,0.9670309122694214
AnOxFuse,115,ACC,0.8981361395321595
AnOxFuse,115,F1,0.9060453401931882
AnOxFuse,115,Precision,0.9225346793425969
AnOxFuse,115,Recall,0.8901351093524696
AnOxFuse,115,MCC,0.7955016429378599
AnOxFuse,115,Brier,0.08124704853908746
AnOxFuse,115,LogLoss,0.2813008713615367
AnOxFuse,116,AUC,0.9384018722698755
AnOxFuse,116,AUPRC,0.9435611281060089
AnOxFuse,116,ACC,0.8528255320884305
AnOxFuse,116,F1,0.8370412294908286
AnOxFuse,116,Precision,0.9429023498697114
AnOxFuse,116,Recall,0.7525511372336937
AnOxFuse,116,MCC,0.7208668989760532
AnOxFuse,116,Brier,0.10840293790581608
AnOxFuse,116,LogLoss,0.35490488922604113
AnOxFuse,117,AUC,0.9116713387373059
AnOxFuse,117,AUPRC,0.9009314262029411
AnOxFuse,117,ACC,0.8708322570190653
AnOxFuse,117,F1,0.8710000043674452
AnOxFuse,117,Precision,0.8763973040707653
AnOxFuse,117,Recall,0.865668776386412
AnOxFuse,117,MCC,0.7417303083121606
AnOxFuse,117,Brier,0.11416690567567449
AnOxFuse,117,LogLoss,0.3996286386868404
AnOxFuse,118,AUC,0.9212649583288994
AnOxFuse,118,AUPRC,0.9087980390838818
AnOxFuse,118,ACC,0.862274071408882
AnOxFuse,118,F1,0.8454661623018972
AnOxFuse,118,Precision,0.8953721480250838
AnOxFuse,118,Recall,0.8008297524254026
AnOxFuse,118,MCC,0.7256032149911421
AnOxFuse,118,Brier,0.1191588040686033
AnOxFuse,118,LogLoss,0.4158050666313959
AnOxFuse,119,AUC,0.9266552038344069
AnOxFuse,119,AUPRC,0.8970384173916871
AnOxFuse,119,ACC,0.8566307369497841
AnOxFuse,119,F1,0.8370784348576056
AnOxFuse,119,Precision,0.8845588670183461
AnOxFuse,119,Recall,0.7944355485817999
AnOxFuse,119,MCC,0.7129964682249532
AnOxFuse,119,Brier,0.10922318896693534
AnOxFuse,119,LogLoss,0.3720188442642003
AnOxFuse,120,AUC,0.921420184749433
AnOxFuse,120,AUPRC,0.8859407409538855
AnOxFuse,120,ACC,0.8659362636330806
AnOxFuse,120,F1,0.856861922084421
AnOxFuse,120,Precision,0.8195636140980805
AnOxFuse,120,Recall,0.8977169870118527
AnOxFuse,120,MCC,0.7339645057506982
AnOxFuse,120,Brier,0.11085447545758999
AnOxFuse,120,LogLoss,0.3840734945636407
AnOxFuse,121,AUC,0.8665267732565558
AnOxFuse,121,AUPRC,0.8415556682801548
AnOxFuse,121,ACC,0.7949248769667958
AnOxFuse,121,F1,0.7918446263717501
AnOxFuse,121,Precision,0.769514643955001
AnOxFuse,121,Recall,0.8155092938814875
AnOxFuse,121,MCC,0.5910608283153871
AnOxFuse,121,Brier,0.16311140829881893
AnOxFuse,121,LogLoss,0.5460240662244343
AnOxFuse,122,AUC,0.9312829033920742
AnOxFuse,122,AUPRC,0.9405684243009125
AnOxFuse,122,ACC,0.8251170296053899
AnOxFuse,122,F1,0.8340128668854142
AnOxFuse,122,Precision,0.8686446450197131
AnOxFuse,122,Recall,0.8020366657727217
AnOxFuse,122,MCC,0.6521567639089271
AnOxFuse,122,Brier,0.11697850332383687
AnOxFuse,122,LogLoss,0.34754604933328975
AnOxFuse,123,AUC,0.9298871766943544
AnOxFuse,123,AUPRC,0.9373037394310824
AnOxFuse,123,ACC,0.8527842588599645
AnOxFuse,123,F1,0.8450610716690993
AnOxFuse,123,Precision,0.8737787536321616
AnOxFuse,123,Recall,0.818170998602437
AnOxFuse,123,MCC,0.7065068595082221
AnOxFuse,123,Brier,0.10686927530358373
AnOxFuse,123,LogLoss,0.35550760850823926
AnOxFuse,124,AUC,0.8910049432188704
AnOxFuse,124,AUPRC,0.8765797736347254
AnOxFuse,124,ACC,0.8226549854861454
AnOxFuse,124,F1,0.806596051105135
AnOxFuse,124,Precision,0.8345949105473526
AnOxFuse,124,Recall,0.78041481696312
AnOxFuse,124,MCC,0.6444230662861984
AnOxFuse,124,Brier,0.13833727185862688
AnOxFuse,124,LogLoss,0.4827572301964548
AnOxFuse,125,AUC,0.910869119742441
AnOxFuse,125,AUPRC,0.9182465642044505
AnOxFuse,125,ACC,0.8638680425368725
AnOxFuse,125,F1,0.875919756403472
AnOxFuse,125,Precision,0.8963139785522783
AnOxFuse,125,Recall,0.8564329643327138
AnOxFuse,125,MCC,0.7262378046888172
AnOxFuse,125,Brier,0.11675883746485116
AnOxFuse,125,LogLoss,0.4344338585224337
AnOxFuse,126,AUC,0.8842714641942013
AnOxFuse,126,AUPRC,0.8937589762990801
AnOxFuse,126,ACC,0.8104822287427212
AnOxFuse,126,F1,0.8117374812862977
AnOxFuse,126,Precision,0.858341709458709
AnOxFuse,126,Recall,0.7699334383917644
AnOxFuse,126,MCC,0.6258050192050946
AnOxFuse,126,Brier,0.14600552290119642
AnOxFuse,126,LogLoss,0.5080403797863102
AnOxFuse,127,AUC,0.899289639007029
AnOxFuse,127,AUPRC,0.9136070611571918
AnOxFuse,127,ACC,0.8557147264085982
AnOxFuse,127,F1,0.8691119408784593
AnOxFuse,127,Precision,0.8883038689964041
AnOxFuse,127,Recall,0.8507317633075816
AnOxFuse,127,MCC,0.7093626255742109
AnOxFuse,127,Brier,0.12412390351367544
AnOxFuse,127,LogLoss,0.42856131694684496
AnOxFuse,128,AUC,0.892515040387897
AnOxFuse,128,AUPRC,0.9101058989278727
AnOxFuse,128,ACC,0.8372697997055935
AnOxFuse,128,F1,0.8562882890722717
AnOxFuse,128,Precision,0.8786114927741525
AnOxFuse,128,Recall,0.8350713263120816
AnOxFuse,128,MCC,0.670165291626574
AnOxFuse,128,Brier,0.12256031479434973
AnOxFuse,128,LogLoss,0.44795513286962074
AnOxFuse,129,AUC,0.919783732140738
AnOxFuse,129,AUPRC,0.9034679891002579
AnOxFuse,129,ACC,0.8223518865208318
AnOxFuse,129,F1,0.8190200609930518
AnOxFuse,129,Precision,0.799290942704698
AnOxFuse,129,Recall,0.8397477866945569
AnOxFuse,129,MCC,0.6455498977608324
AnOxFuse,129,Brier,0.12428446073525976
AnOxFuse,129,LogLoss,0.383528385783037
AnOxFuse,130,AUC,0.9527069599972484
AnOxFuse,130,AUPRC,0.9533502978748482
AnOxFuse,130,ACC,0.9327091523800007
AnOxFuse,130,F1,0.9295516840076741
AnOxFuse,130,Precision,0.8945457316991952
AnOxFuse,130,Recall,0.9674089684508731
AnOxFuse,130,MCC,0.8677671525424964
AnOxFuse,130,Brier,0.0695087973890971
AnOxFuse,130,LogLoss,0.2579983490465912
AnOxFuse,131,AUC,0.9058546444889418
AnOxFuse,131,AUPRC,0.9259841403370728
AnOxFuse,131,ACC,0.848169415052922
AnOxFuse,131,F1,0.8377084479878071
AnOxFuse,131,Precision,0.9230680450854241
AnOxFuse,131,Recall,0.7667995868912266
AnOxFuse,131,MCC,0.7079531900063679
AnOxFuse,131,Brier,0.13320068253673123
AnOxFuse,131,LogLoss,0.5090204748177845
AnOxFuse,132,AUC,0.8883815752300368
AnOxFuse,132,AUPRC,0.8697864541325746
AnOxFuse,132,ACC,0.8373329745018074
AnOxFuse,132,F1,0.8420520187434719
AnOxFuse,132,Precision,0.8365527144604649
AnOxFuse,132,Recall,0.8476241037821483
AnOxFuse,132,MCC,0.6744521537724937
AnOxFuse,132,Brier,0.13376593014931848
AnOxFuse,132,LogLoss,0.44296931203642026
AnOxFuse,133,AUC,0.9362031935362727
AnOxFuse,133,AUPRC,0.9404302944734244
AnOxFuse,133,ACC,0.8698465510966414
AnOxFuse,133,F1,0.8743331185934012
